num_article;doi;term
551;10.1016/j.alcohol.2019.10.002;MCP-1     
551;10.1016/j.alcohol.2019.10.002;IL-1RA     
551;10.1016/j.alcohol.2019.10.002;IL-1β     
551;10.1016/j.alcohol.2019.10.002;IL-17     
553;10.3390/nu12051468;gut microbiota    
553;10.3390/nu12051468;gut-brain communication    
553;10.3390/nu12051468;psychological functioning    
553;10.3390/nu12051468;gut microbiome composition   
553;10.3390/nu12051468;mood     
553;10.3390/nu12051468;anxiety     
553;10.3390/nu12051468;sleep     
553;10.3390/nu12051468;16S rRNA gene sequencing  
553;10.3390/nu12051468;short chain fatty acids  
553;10.3390/nu12051468;SCFAs     
553;10.3390/nu12051468;valerate     
553;10.3390/nu12051468;predictive neuroactive potential   
553;10.3390/nu12051468;gut-brain module    
553;10.3390/nu12051468;Lactobacillus     
556;10.1007/s12325-020-01272-7;gut microbiome dysbiosis   
556;10.1007/s12325-020-01272-7;depression     
556;10.1007/s12325-020-01272-7;central nervous system   
556;10.1007/s12325-020-01272-7;microbiota-gut-brain axis    
556;10.1007/s12325-020-01272-7;vagus nerve    
556;10.1007/s12325-020-01272-7;microbial metabolites    
556;10.1007/s12325-020-01272-7;immune mediators    
556;10.1007/s12325-020-01272-7;neurotransmission     
556;10.1007/s12325-020-01272-7;neuroinflammation     
557;10.1016/j.jad.2020.01.124;gut microbiota    
557;10.1016/j.jad.2020.01.124;anxiety/depression     
557;10.1016/j.jad.2020.01.124;irritable bowel syndrome   
557;10.1016/j.jad.2020.01.124;IBS     
557;10.1016/j.jad.2020.01.124;comorbidity     
557;10.1016/j.jad.2020.01.124;alpha diversity    
557;10.1016/j.jad.2020.01.124;beta diversity    
557;10.1016/j.jad.2020.01.124;Proteobacteria     
557;10.1016/j.jad.2020.01.124;Prevotella/Prevotellaceae     
557;10.1016/j.jad.2020.01.124;Bacteroides     
557;10.1016/j.jad.2020.01.124;Lachnospiraceae     
560;10.1016/j.bbi.2019.06.039;Altered gut microbiota   
560;10.1016/j.bbi.2019.06.039;mucosal immunity    
560;10.1016/j.bbi.2019.06.039;schizophrenia     
560;10.1016/j.bbi.2019.06.039;gut-brain     
560;10.1016/j.bbi.2019.06.039;Shotgun metagenomic sequencing   
560;10.1016/j.bbi.2019.06.039;16S rRNA sequencing   
560;10.1016/j.bbi.2019.06.039;gut microbiota-associated epitopes   
560;10.1016/j.bbi.2019.06.039;IgA     
560;10.1016/j.bbi.2019.06.039;metagenomic-wide association studies   
560;10.1016/j.bbi.2019.06.039;microbial dysbiosis index   
560;10.1016/j.bbi.2019.06.039;Glutamate synthase    
560;10.1016/j.bbi.2019.06.039;GOGAT     
564;10.1016/j.ebiom.2020.102640;gut microbiota    
564;10.1016/j.ebiom.2020.102640;brain development    
564;10.1016/j.ebiom.2020.102640;behavioural outcomes    
564;10.1016/j.ebiom.2020.102640;Prevotella     
564;10.1016/j.ebiom.2020.102640;behavioural problems    
564;10.1016/j.ebiom.2020.102640;Internalizing Problem scores   
620;10.1007/978-1-4939-9554-7_29;Autism Spectrum Disorders   
620;10.1007/978-1-4939-9554-7_29;inflammation     
620;10.1007/978-1-4939-9554-7_29;inflammatory mediators    
620;10.1007/978-1-4939-9554-7_29;microglia activation    
620;10.1007/978-1-4939-9554-7_29;pro-inflammatory mediators    
620;10.1007/978-1-4939-9554-7_29;gut microbiome    
620;10.1007/978-1-4939-9554-7_29;anti-inflammatory drugs    
622;10.1007/978-3-030-05542-4_13;Gut Microbiome    
622;10.1007/978-3-030-05542-4_13;Autism Spectrum Disorders   
622;10.1007/978-3-030-05542-4_13;neurodevelopmental     
622;10.1007/978-3-030-05542-4_13;neuropsychiatric disorder    
622;10.1007/978-3-030-05542-4_13;immunological development    
622;10.1007/978-3-030-05542-4_13;glutathione metabolism    
622;10.1007/978-3-030-05542-4_13;amino acid metabolism   
622;10.1007/978-3-030-05542-4_13;gut-brain axis    
622;10.1007/978-3-030-05542-4_13;gastrointestinal problems    
622;10.1007/978-3-030-05542-4_13;autistic enterocolitis    
622;10.1007/978-3-030-05542-4_13;dysbiosis     
627;10.3390/biomedicines6040113;Anxiety Levels    
627;10.3390/biomedicines6040113;gut Microbiota Composition   
627;10.3390/biomedicines6040113;Psychobiotics     
627;10.3390/biomedicines6040113;gut⁻brain axis    
627;10.3390/biomedicines6040113;host genetics    
627;10.3390/biomedicines6040113;anxiety     
627;10.3390/biomedicines6040113;elevated plus maze   
627;10.3390/biomedicines6040113;probiotic     
627;10.3390/biomedicines6040113;fecal microbiota transplantation   
627;10.3390/biomedicines6040113;antibiotics     
628;10.2147/NDT.S188340;Firmicutes     
628;10.2147/NDT.S188340;gut microbiota    
628;10.2147/NDT.S188340;major depressive disorder   
652;10.1038/s41398-017-0031-4;gut microbiota-brain axis   
652;10.1038/s41398-017-0031-4;antidepressant effects    
652;10.1038/s41398-017-0031-4;(R)-ketamine     
652;10.1038/s41398-017-0031-4;(S)-ketamine     
652;10.1038/s41398-017-0031-4;depression     
652;10.1038/s41398-017-0031-4;chronic social defeat stress  
652;10.1038/s41398-017-0031-4;CSDS     
652;10.1038/s41398-017-0031-4;16S ribosomal RNA gene sequencing 
652;10.1038/s41398-017-0031-4;Tenericutes     
652;10.1038/s41398-017-0031-4;Actinobacteria     
652;10.1038/s41398-017-0031-4;Deltaproteobacteria     
652;10.1038/s41398-017-0031-4;Mollicutes     
652;10.1038/s41398-017-0031-4;Butyricimonas     
653;10.1016/j.ynstr.2017.03.001;gut-brain axis    
653;10.1016/j.ynstr.2017.03.001;microbiome     
653;10.1016/j.ynstr.2017.03.001;stress-related responses    
653;10.1016/j.ynstr.2017.03.001;microbiota-gut-brain axis    
653;10.1016/j.ynstr.2017.03.001;vagus nerve    
653;10.1016/j.ynstr.2017.03.001;gut hormone signaling   
653;10.1016/j.ynstr.2017.03.001;tryptophan metabolism    
653;10.1016/j.ynstr.2017.03.001;microbial metabolites    
653;10.1016/j.ynstr.2017.03.001;short chain fatty acids  
654;10.1007/s12035-016-0309-1;IL-23/IL-17 Immune Axis   
654;10.1007/s12035-016-0309-1;Schizophrenia     
654;10.1007/s12035-016-0309-1;low-grade inflammation    
654;10.1007/s12035-016-0309-1;Th1/Th2 cytokine balance   
654;10.1007/s12035-016-0309-1;cytokines     
654;10.1007/s12035-016-0309-1;complement activation    
654;10.1007/s12035-016-0309-1;gut microbiota    
658;10.1016/j.psym.2017.06.002;gut microbiome    
658;10.1016/j.psym.2017.06.002;gut-brain interactions    
658;10.1016/j.psym.2017.06.002;psychiatric conditions    
658;10.1016/j.psym.2017.06.002;feeding behavior    
658;10.1016/j.psym.2017.06.002;stress response    
658;10.1016/j.psym.2017.06.002;anorexia nervosa    
658;10.1016/j.psym.2017.06.002;depression     
658;10.1016/j.psym.2017.06.002;mood     
658;10.1016/j.psym.2017.06.002;probiotics     
664;10.1097/PSY.0000000000000525;gut microbiome    
664;10.1097/PSY.0000000000000525;Central Nervous System   
664;10.1097/PSY.0000000000000525;Psychological Well-being    
664;10.1097/PSY.0000000000000525;psychiatric disorders    
664;10.1097/PSY.0000000000000525;dysbiosis     
664;10.1097/PSY.0000000000000525;Prevotella species    
664;10.1097/PSY.0000000000000525;hippocampus     
664;10.1097/PSY.0000000000000525;autonomic nervous system dysregulation  
664;10.1097/PSY.0000000000000525;prebiotics     
664;10.1097/PSY.0000000000000525;probiotics     
674;10.1503/jpn.170028;gut microbiota    
674;10.1503/jpn.170028;psychiatric illness    
680;10.1038/npp.2016.103;Psychoneuroimmunology     
680;10.1038/npp.2016.103;microbiome     
680;10.1038/npp.2016.103;immune system    
680;10.1038/npp.2016.103;gut microbiota    
680;10.1038/npp.2016.103;stress-related psychopathologies    
680;10.1038/npp.2016.103;psychotropic intervention    
680;10.1038/npp.2016.103;antimicrobial peptides    
680;10.1038/npp.2016.103;short chain fatty acids  
680;10.1038/npp.2016.103;neurotransmitters     
680;10.1038/npp.2016.103;germ-free animals    
680;10.1038/npp.2016.103;prebiotics     
680;10.1038/npp.2016.103;probiotics     
680;10.1038/npp.2016.103;antibiotics     
680;10.1038/npp.2016.103;early life stress   
680;10.1038/npp.2016.103;psychopathology     
682;10.1007/s11427-016-5083-9;Alzheimer's disease    
682;10.1007/s11427-016-5083-9;gut microbiota    
682;10.1007/s11427-016-5083-9;microbiota-gut-brain axis    
682;10.1007/s11427-016-5083-9;cognitive behavior    
682;10.1007/s11427-016-5083-9;germ-free animals    
682;10.1007/s11427-016-5083-9;probiotics intervention    
682;10.1007/s11427-016-5083-9;blood-brain barrier    
682;10.1007/s11427-016-5083-9;gut microbial metabolites   
683;no;doi provided gut microbiome  
683;no;doi provided stress related disorders 
683;no;doi provided depression   
683;no;doi provided anxiety   
683;no;doi provided gut microbiota  
683;no;doi provided probiotic foods  
684;10.1016/j.schres.2014.06.027;microbiome     
684;10.1016/j.schres.2014.06.027;schizophrenia     
684;10.1016/j.schres.2014.06.027;autoimmune disorders    
684;10.1016/j.schres.2014.06.027;enteropathic celiac disease   
684;10.1016/j.schres.2014.06.027;non-celiac food sensitivities   
684;10.1016/j.schres.2014.06.027;GI inflammation    
684;10.1016/j.schres.2014.06.027;endothelial barrier permeability   
684;10.1016/j.schres.2014.06.027;Toxoplasma gondii    
684;10.1016/j.schres.2014.06.027;complement C1q    
684;10.1016/j.schres.2014.06.027;gut permeability    
685;10.1016/j.bbi.2016.02.020;antibiotic-induced gut dysbiosis   
685;10.1016/j.bbi.2016.02.020;gut microbiota-brain communication   
685;10.1016/j.bbi.2016.02.020;germ-free mice    
685;10.1016/j.bbi.2016.02.020;blood-brain barrier    
685;10.1016/j.bbi.2016.02.020;metabolite profile    
685;10.1016/j.bbi.2016.02.020;neuronal signaling molecules   
685;10.1016/j.bbi.2016.02.020;cognitive behavior    
701;10.1016/j.jpsychires.2015.02.021;gut microbes    
701;10.1016/j.jpsychires.2015.02.021;behavior     
701;10.1016/j.jpsychires.2015.02.021;microbial ecosystem    
701;10.1016/j.jpsychires.2015.02.021;gut microbiota    
701;10.1016/j.jpsychires.2015.02.021;microbiome     
701;10.1016/j.jpsychires.2015.02.021;neuroactive compounds    
701;10.1016/j.jpsychires.2015.02.021;cognitive function    
701;10.1016/j.jpsychires.2015.02.021;autism     
707;10.1097/YCO.0000000000000117;gut microbiome    
707;10.1097/YCO.0000000000000117;diet     
707;10.1097/YCO.0000000000000117;psychiatry     
707;10.1097/YCO.0000000000000117;depressive disorders    
707;10.1097/YCO.0000000000000117;microbiome-gut-brain axis    
707;10.1097/YCO.0000000000000117;mood     
707;10.1097/YCO.0000000000000117;behaviour     
707;10.1097/YCO.0000000000000117;pre and probiotic formulations  
707;10.1097/YCO.0000000000000117;fermented food    
